256 256
6.12534e+06 (-364402,-394857) (-107285,-145950) (171411,136445) (-77362.5,98507.5) (153363,-85283) (-8020.17,89490.1) (84556,-106662) (-48069.6,11598.9) (33832.8,-77062.2) (-26258.3,10527.6) (42604.1,54620.1) (68844.9,-138367) (74149.2,64966.6) (-50659.1,30243.9) (-5990.1,-37358.8) (46338.7,30732.9) (-30843.4,1808.86) (-8247.06,-82345.9) (-2303.09,22251.9) (4028.21,-9666.34) (-9553.71,-17100.8) (11105.2,-7108.7) (-22666.3,27345.9) (410.414,-5717.87) (16360.7,-15240.2) (-9657.03,14369.6) (11098.6,-7046.78) (155.833,-15919.2) (12528,982.946) (469.524,120.465) (-3859.94,-6292.07) (11605.6,-3320.36) (1553.41,13333.4) (-12231.8,-9072) (11427.3,-14770.1) (-5508.62,16425.2) (-10104.5,-14016.9) (22240.9,5669.71) (-2171.06,1541.67) (5682.67,-9368.78) (6939.13,4240.17) (-1499.65,-5641.48) (2235.56,-1992.96) (-780.195,-10604.9) (12290.2,-6884) (-4333.79,5012.15) (2900.5,-6736.84) (6165.07,5972.65) (-4620.8,2529.39) (-1531.36,-3399.54) (5066.02,2211.88) (-2163.64,-8277.53) (7114.79,-2759.88) (-162.542,-185.948) (8705.56,-6068.85) (6932.85,6699.53) (-8625.23,-11218) (5068.95,-562.464) (1239.89,-31.9866) (-3084.14,-6013.44) (11552.9,238.873) (1333.02,-4534.61) (2573.44,-1673.45) (-1561.89,-3.43227) (3426.04,530.062) (664.757,26.8922) (-703.955,-7336.5) (6118.6,-1352.48) (-3583.74,-970.801) (3643.91,-7230.94) (6947.06,416.83) (-9983.29,-2258.85) (6022.18,-9468.61) (390.125,4766.39) (-989.649,-2042.75) (3041.93,-4264.07) (871.291,676.71) (-2967.6,-1563.24) (-1406.25,-557.725) (2818.72,-3697.33) (435.454,882.336) (-34.1056,829.324) (3122.26,36.4455) (1834.98,2667.59) (3050.14,-3233.26) (1522.52,-1223.29) (737.362,-1280.43) (4681.6,-4201.68) (2570.56,2200.87) (-31.2368,-449.093) (2100.96,-990.586) (2095.65,1882.76) (-648.126,-4736.29) (4576.49,-101.94) (-1658.9,290.536) (164.011,-1238.37) (1204.93,1661.92) (3276.15,-158.186) (2547.9,824.748) (-749.69,-544.777) (809.537,1283.67) (508.664,-3023.97) (3629.52,-902.117) (1072.46,1368.68) (636.261,-2805.56) (5482.43,-2138.59) (1213.01,-946.603) (-1249.61,-545.135) (4117.87,-577.223) (3673.64,614.445) (3865.97,-529.09) (249.999,-589.79) (2872.65,-897.394) (920.84,930.017) (1605.3,1141.19) (1599.72,-535.777) (758.068,-1536.84) (3692.06,2086.57) (1927.56,-621.409) (1598.97,-1083.68) (2960.83,-6.55827) (-491.151,822.623) (2014.49,-171.958) (2092.98,-553.119) (1422.23,-28.7864) (3946.22,1771.8) (-138.741,655.861) (3027,-0.453133) (-144.676,-655.187) (3946.91,-1774.12) (1410.23,35.3701) (2096.27,553.19) (2003.41,158.648) (-490.745,-823.894) (2957.58,5.47633) (1599.49,1083.39) (1932.96,618.255) (3693.74,-2087.55) (757.874,1537.1) (1599.28,535.399) (1601.68,-1139.85) (919.273,-928.997) (2871.43,900.289) (248.776,587.324) (3864.69,529.219) (3673.52,-614.161) (4115.05,581.87) (-1249.89,546.896) (1214.39,945.801) (5494.61,2138.84) (632.051,2811.38) (1074.18,-1367.35) (3631.3,902.423) (509.804,3025.45) (824.797,-1284.73) (-755.439,553.611) (2549.24,-824.335) (3274.8,156.645) (1207.54,-1658.11) (160.715,1234.62) (-1658.6,-292.497) (4575.77,97.0579) (-648.124,4735.36) (2100.82,-1886.82) (2104.01,987.77) (-30.9528,448.194) (2567.23,-2202.4) (4685.06,4200.79) (738.91,1280.67) (1518.98,1225.14) (3051.31,3230.63) (1836.54,-2662.91) (3121.03,-39.7935) (-37.9986,-835.198) (447.741,-884.78) (2816.5,3695.99) (-1409.76,555.962) (-2967.34,1560.53) (867.953,-679.019) (3020.75,4261.08) (-992.903,2042.46) (381.794,-4772.19) (6026.27,9467.37) (-9984.79,2258.07) (6946.45,-415.026) (3641.34,7231.89) (-3588.34,970.512) (6121.24,1348.73) (-704.723,7336.12) (671.121,-26.0198) (3423.61,-533.998) (-1560.25,-1.91425) (2574.69,1677.86) (1332.83,4529.98) (11561.5,-241.682) (-3085.88,6011.76) (1243.6,40.4756) (5065.73,558.256) (-8626.65,11219.8) (6947.45,-6710.88) (8711.33,6064.75) (-162.562,188.234) (7118.47,2760.39) (-2164.63,8278.29) (5067.85,-2212.2) (-1533.9,3400.74) (-4621.57,-2543.46) (6162.8,-5977.38) (2899.94,6737.02) (-4333.83,-5014.8) (12293.6,6881.83) (-782.394,10607) (2233.62,1993.39) (-1502.56,5639.3) (6938.59,-4239.01) (5686.03,9368.08) (-2172.91,-1539.09) (22239.6,-5672.45) (-10104.3,14018.6) (-5511.72,-16426.4) (11424.4,14770.8) (-12231.1,9071.04) (1558.85,-13338.1) (11595,3295.7) (-3853.7,6277.89) (473.616,-122.762) (12535.2,-1009.21) (157.729,15918.6) (11096.7,7052.42) (-9657.58,-14365.6) (16359.2,15241.7) (411.683,5721.42) (-22668.2,-27345.8) (11100.1,7102.45) (-9554.04,17099.9) (4028.45,9674.86) (-2306.25,-22259.2) (-8248.75,82343.6) (-30840.5,-1812.44) (46342.1,-30731.7) (-5988.75,37366) (-50666.7,-30241.6) (74126.6,-64983.7) (68847.5,138367) (42602.3,-54617.8) (-26255.6,-10530.9) (33833,77059.6) (-48066.7,-11596.8) (84557.7,106660) (-8013.13,-89497.8) (153365,85284.6) (-77358.4,-98511.9) (171425,-136450) (-107277,145948) (-364389,394853) 
(123003,344060) (-49534.8,-208718) (-67068.2,56483.2) (-4409.26,5672.32) (95664.5,-67840.8) (80402.7,57506) (46957.6,-37813.2) (12661.2,2532.49) (-62689.2,92375) (66081.6,23500.9) (32199.2,-42884.1) (-37483.4,-26272.9) (22884.2,-12910.7) (-29155.9,-64941.1) (56645.3,-21820) (-28295.6,10299) (-16074.5,-45001.7) (14663,-2063.27) (-12917.3,4080.25) (-20607.5,-28067.3) (10233.3,21472.6) (-15659.4,-3034.19) (13916.8,-1585.37) (-8698.93,-23255.5) (16118.5,22627.5) (-26303.3,-1160.21) (16349.8,-22526.8) (-7676.07,10884.6) (-16932.4,5734.11) (-13992.1,-4674.24) (113.694,-3544.03) (-662.069,17773.5) (-13638.6,-5852.89) (17307.4,-15198.9) (1309.94,13061.8) (-6327.95,-12028.7) (20321.8,-6359.77) (-4487.28,12017.3) (-19829.5,-445.681) (2711.07,-4139.27) (-5001.03,1236.66) (989.412,-152.164) (-3150.58,-3321.65) (-3355.97,438.915) (2403.39,7667.2) (-12096.3,6708.43) (3530.03,-12777) (-7037.57,7214.89) (-4517.34,-8684.89) (11693.1,1946.97) (-6292.61,2493.16) (4151.6,-1029.45) (-3383.8,9723.06) (-9172.01,-2755.81) (8824.74,3600.94) (-7339.65,-496.615) (1156.52,-9568.04) (4495.01,4374.21) (-9052.67,1987.28) (8806.75,-5007.8) (1483.62,6607.9) (-4394.07,-6094.52) (-237.65,-2812.6) (-392.434,1565.99) (307.578,-1260.29) (-1262.34,-1219.7) (1585.34,-5156.52) (-519.253,4054.29) (-2765.36,-2383.77) (4722.86,-1769.63) (-3347.8,7354.49) (-7244.08,-5280.98) (4661.47,-962.535) (-5727.46,3802.13) (478.094,-6723.5) (-386.508,6645.39) (-1452.99,-1628.26) (-1023.9,-805.794) (-1294.82,27.4447) (-2812.17,520.332) (-2097.75,951.981) (568.601,-1847.6) (-1614.16,134.345) (-431.892,-1346.9) (30.4997,-864.557) (-542.589,2224.23) (-3432.91,-1488.44) (330.167,805.529) (-4704.74,1806.2) (-1818.04,-2226.04) (-325.767,-13.5209) (1059.61,-1276.68) (1024.02,1125.31) (-1315.02,2071.31) (-1478.27,-2404.46) (3569.71,695.71) (-2037.33,796.742) (-5220.27,-1146.42) (1455.58,-1112.71) (1879.38,-304.8) (-280.339,673.64) (-1455.37,-2926.25) (457.316,-262.573) (-2538.12,-183.722) (-25.9297,-2114.82) (-22.6386,2267.7) (-1848.73,-2041.75) (1974.64,1125.19) (449.924,504.911) (-2197.04,-424.03) (9.21644,571.098) (-357.821,1023.41) (69.4761,21.7853) (397.415,-705.844) (1393.63,-174.719) (-412.788,475.158) (2018.65,166.472) (-443.353,-619.542) (-1368.68,1467.89) (339.419,317.657) (807.39,-838.913) (967.136,-745.719) (-815.95,952.011) (-312.909,154.037) (2517.62,137.684) (-161.117,233.385) (825.072,-1699.45) (272.675,-2688.27) (1030.6,2231.15) (-788.342,-415.435) (-197.714,1006.15) (1732.42,-2546.36) (22.5691,3009.42) (554.375,-494.72) (929.217,-2295.1) (977.439,239.434) (-1977.03,-1093.38) (510.366,-143.737) (1004.98,-1800.63) (190.874,-2139.02) (-781.959,1128.63) (1790.85,-2055.6) (373.08,353.358) (1300.51,-1343.01) (1260.03,-2523.86) (866.094,-1134.91) (338.481,-272.693) (772.275,143.129) (3628.84,-3203.69) (165.536,2846.48) (-1433.53,-1887.5) (-482.531,-610.209) (-2749.33,-494.068) (-2051.95,-5039.48) (2161.45,-1409.6) (-1686.4,1922.66) (-624.457,-1965.22) (-403.652,283.28) (-1511.65,2257.7) (-2180.73,1825.3) (-286.493,-618.637) (3460.22,2778.09) (-2948.32,1566.12) (783.303,-3789.08) (3642.82,2979.34) (-1595.19,-1775.48) (3527.66,-211.389) (-3249.55,-1440.39) (-23.4755,-2207) (2553.14,-2824.68) (-2833.67,-2126.54) (2545.92,-2932.8) (1255.79,2860.55) (828.723,-1034.43) (-503.194,-1239.18) (419.74,572.279) (-2569.48,-456.909) (723.429,-3153.44) (2255.33,-581.162) (598.072,823.093) (-891.97,-3745.09) (1294.7,-2660.28) (689.923,3151.61) (-1007.12,-3846.56) (3813.01,167.096) (-6248.44,1445.17) (487.425,-10347.4) (2241.65,4769.27) (-3952.34,-1548.28) (10257.5,-3596.07) (-3217.14,3455.38) (-2821.43,-4205.32) (1288.25,4494.46) (2992.29,-5029.54) (-3741.45,3997.37) (-1304.04,-2413.15) (5149.89,-8078.69) (2863.98,5782.98) (-2627.93,-9129.26) (5019.14,103.98) (-1838.37,6391.58) (-1694.41,-9657.76) (2404.84,2970.99) (-4294.59,-5930.28) (4353.96,-7358.6) (3430.31,4366.92) (1936.25,-9274.85) (3918.23,3762.8) (-10371.9,1761.64) (750.56,-1044.59) (-7100.22,-80.6775) (-1627.61,-9501.56) (5920.92,751.217) (-388.911,-4218.84) (1889.02,2881.38) (-846.308,6188.73) (1515.76,-5202.36) (-5265.13,12735.3) (-11869.9,-6922.41) (9534.68,-12941.3) (13476.6,13026.4) (-12210.7,-5814.78) (16666.5,18.7701) (-724.754,17784.8) (-6570.01,-12900.9) (12952.6,-9164.45) (-2148.83,7119.35) (4440.22,-12259) (-12795.9,-15317.6) (16310,-2779.88) (-14690.9,7506.54) (-4780.2,-14356.6) (13736.4,3227.31) (-4399.39,18798) (-4104.95,-16429.5) (-26086,-10470.3) (17687.8,26876.3) (9749.26,2359.38) (-11455.5,-31797.3) (14968.6,28150.1) (-35517.5,40282.3) (14803.5,-81786.7) (35522.3,84476.7) (-80330.7,-39961.6) (71972,31027.2) (60145.3,-30144.3) (31128.3,-37758.9) (-42154.9,18559.1) (183977,-60705.5) (105988,57562.2) (159161,-118784) (301707,-130775) (-475316,776047) (-474746,94516.3) (134618,-210278) (-42083.1,-303622) 
(91335.8,44928.5) (151032,-78155.2) (117506,-227895) (66890.7,14655.1) (-66199.6,-156208) (63808.1,-62616.4) (281.499,-75804.1) (38885.1,2088.35) (-11336.8,-77340.3) (76651.8,11337.7) (15014.7,-31206.8) (-5202.89,-74287.6) (36230.7,-25065.6) (-12146.6,71298.7) (-5984.46,-32293.9) (51893.6,-43124.9) (-47291,4310.43) (-27283.1,-25757.5) (33375,-10825) (13590.7,-8873.5) (-16021.4,-24347.8) (-10822.3,-14237.2) (-4673.15,32265.4) (11558.9,-25720.3) (-170.835,-17975.1) (12366.7,-6680.44) (4689.03,4949.45) (14893.4,-13781.8) (15565.1,-9472.46) (10438.3,8010.26) (325.357,-7137.61) (4939.2,-5330.88) (15933.5,-6327.65) (-21350,3559.52) (2393.79,-22887.4) (8045.42,6587.64) (-8265.56,-10431.3) (18109,-14024.8) (3795.71,9750.43) (5406.51,-7613.37) (12305,-4197.47) (5111.35,315.634) (7300.01,-6185.46) (5999.1,-7036.04) (12314.5,-13389.9) (9627.96,5900.58) (6680.43,-4330.12) (5823.45,-9313.9) (1393.31,7777.88) (-1104.83,-8637.76) (13809.2,-4306.24) (-1967.72,293.522) (12626.9,-9616.83) (9001.57,191.963) (4441.28,-5805.19) (15868.9,-4380.54) (-5640.21,4649.69) (6188.14,-10115) (11444.4,2213.1) (358.906,-4257.53) (5533.07,-12441.4) (7522.48,4177.78) (2551.44,-1335.38) (7843.46,-384.714) (3501.33,-6053.6) (6443.55,3045.55) (-1566.25,-136.014) (7203.1,-7890.37) (8047.55,690.617) (-173.995,-3046.05) (12478.5,-7317.33) (3028.17,5778.25) (-1448.11,-6844.24) (11831.1,-3139.28) (3950.28,1216.41) (727.408,-10568.6) (7515.74,1642.41) (2587.05,-1050.79) (1280.38,-682.415) (6445.53,-3908.37) (54.2066,-1710.78) (6531.02,2956.21) (306.346,-2279.26) (6076.33,768.315) (1596.42,1107.36) (5944.57,917.107) (7064.93,-489.496) (5901.35,-3935.75) (9876.31,49.7499) (4144,1779.89) (5449.9,-2812.25) (5779.79,-76.7426) (634.131,-1575.77) (4211.36,-652.26) (6115.62,-1228.19) (3127.29,169.316) (6242.06,-3380.68) (1258.1,2366.72) (4246.31,-1325.41) (2082.55,-2787.45) (5911.33,-2344.3) (6159.32,-1689.57) (4773.97,-1611.33) (6629.1,-210.93) (2313.19,2530.12) (5962.38,-4666.92) (4129.75,1167.11) (695.946,1156.56) (4589.83,-974.811) (5225.16,284.877) (3059.6,-531.01) (3938.19,402.011) (5529.16,101.651) (5727.52,959.301) (3611.11,-561.914) (4660.46,-1324.54) (2756.57,1843.13) (6598.37,-960.919) (4233.02,552.47) (4060.47,-652.694) (4271.15,62.9754) (3051.89,835.145) (3234.69,-811.877) (4163.9,-221.983) (2373.35,-844.775) (3825.55,816.772) (4411.2,944.309) (3621.14,-1062.77) (1705.49,495.207) (2706.73,23.8275) (3949.86,1715.1) (4361.39,1178.27) (2141.94,685.519) (4420.02,1662.9) (2219.44,310.285) (6013.23,3663.07) (3570.35,732.388) (2308.54,1653.78) (4799.86,2290.14) (3811.17,665.321) (2533.52,151.943) (5014.13,525.974) (3546.26,253.472) (2928.48,1935.06) (2519.43,-1042.13) (3332.55,3070.38) (3892.66,1905.09) (2939.73,4828.37) (3259.54,196.057) (4397.98,-1103.36) (5222.18,1101.51) (1145.57,3059.41) (6491.3,754.188) (2764.66,4567.48) (2291.48,534.74) (3516.68,1535.58) (3303.92,1574.69) (2059.6,1505.55) (3845.67,127.975) (2475.39,3362.79) (1948.92,5675.41) (1701.68,-635.069) (5403.06,1575.65) (-979.207,3369.25) (1410.46,1285.06) (5467.17,3479.44) (-30.3096,535.46) (7702.31,1953) (1095.88,7188.42) (-454.801,4229.96) (5712.21,3446.9) (-1356.44,2972.88) (3050.01,-761.82) (4366.18,5083.98) (1411.4,1462.21) (6880.29,4986.31) (647.808,6117.98) (4978.88,4062.76) (-1578.35,2286.74) (6816.54,2995.49) (1622.48,4202.46) (-2696.1,671.777) (8213.35,4970.83) (1954.23,10157.7) (-3264.59,1820.44) (10375.5,5378.19) (2012,12945.6) (1502.09,-313.604) (7014.67,3096.63) (-1493.59,11035.1) (1639.04,3304.43) (7507.66,5602.11) (-143.397,5818.41) (10567,5340.81) (1747.18,949.861) (6126.01,7126.3) (-2520.16,5723.22) (-20.0683,-300.29) (1242.3,4558.6) (-7976.59,3951.46) (10155.1,6765.52) (5101.34,8920.54) (103.607,3176.25) (4528.39,14206.9) (-4761.67,6962.93) (1214.66,10734.2) (209.091,6620.06) (5815.39,-2491.73) (9259.79,7948.92) (-6477.88,11623.6) (12876.5,-817.955) (1154.34,14551.5) (-6684.46,16278) (5506,2156.1) (-4126.71,16949.3) (13803.5,-1032.51) (-4362.34,20035) (5297.12,-3668.29) (2330.1,19742.4) (-8681.33,16974.6) (6981.39,-10485.3) (8670.67,28823.7) (-12982.1,-3520.81) (5242.34,1901.07) (-278.287,15996.9) (-5440.22,18733.4) (9481.79,2527.98) (10919.2,16162.1) (-7247.28,15253.2) (4838.79,19646.6) (7837.57,-5849.76) (4409.32,22470) (-34796.9,-5488.18) (173.45,21472.5) (12553.1,20384.4) (11000.6,23629.8) (-14491.3,-3877.36) (22193.4,46173.2) (-18861.1,57695.9) (3446.15,-23172.2) (20990,23200.4) (-61919.9,68788.3) (31274.1,-35901.9) (168822,59179.1) (-105457,61255.7) (-5464.34,50404.7) (-47317.1,136348) (-11105.1,-41906.6) (-107113,8655.22) (-303863,-280628) (191214,4131.61) (-244554,365021) (58294.4,-99437.4) (-189675,20432.4) (265872,-91875.2) (47530.3,-127325) 
(180140,-104600) (-298345,-89928.4) (40888.2,167875) (3415.51,-57919.5) (73265.3,62552.4) (-110326,-7440.55) (46246.7,195351) (79023.1,28536.1) (30168.5,2043.79) (60229.2,-3246.46) (-54810,-37328.5) (48244.9,56606.2) (23506.8,-53198.1) (62414.3,-28867.2) (9122.24,-20897.5) (-45750.9,44319.5) (28945.7,-5139.49) (15822.3,18684.1) (-30802.7,-26247.1) (-11435.7,18185.1) (17939.5,21252.5) (2720.26,6262.59) (8485.79,-4188.27) (16080.3,21336.2) (-1035.91,19135) (5811.03,-18812.6) (9907.53,10282.6) (-474.094,2710.89) (-9397.66,1973.13) (10256.2,1618.42) (10973.8,-1284.76) (-9104.17,16988.6) (10897.2,236.415) (20032.1,10940.3) (178.178,8930.8) (7514.81,-13155.9) (15542.7,20180.2) (-13722,3053.84) (2205.49,-239.239) (5513.09,9379.22) (7292.28,-1135.64) (7048.74,-3429.27) (-3141.97,4890.42) (10724.1,6018.32) (-3350.29,8865.47) (-10686.7,-6624.07) (8417.08,15756) (-1956.78,-546.659) (4795,-4668.33) (5972.18,10035.6) (-698.158,3060.1) (6027.67,6836.15) (-4534.76,8223.75) (1873.67,-7034.23) (-2841.85,10779.9) (-2031.1,1151.99) (9468.37,1579.84) (-950.412,8955.17) (-4361.55,-2629.18) (6917.06,7851.02) (-6117.45,7490.23) (5122.23,-2063.87) (2139.2,3683.47) (-1381.27,2854.21) (1663.47,2124.7) (2157.23,283.885) (3054.6,6345.94) (-2372.02,4886.6) (3070.93,-4166.8) (3601.36,8636.16) (-9717.52,7380.82) (3634.09,-4857.98) (1531.89,8071.45) (-8058.87,2355.61) (5381.2,-528.563) (-52.8522,7118.32) (-2278.98,1384.33) (3260.17,4732.78) (-2841.36,6576.74) (4508.35,4071.2) (-5605.94,322.819) (2755.99,1228.14) (-1170.54,2966.08) (2609.91,3682.62) (5381.12,1324.57) (-4988.34,3495.28) (554.842,1596.62) (-1478.57,4452.3) (-2629.79,2965.4) (72.1631,-1744.58) (-1233.42,3966.14) (1891.72,2194.59) (2221.78,5024.96) (-1091.24,3488.69) (-1219.61,-1426.43) (-1811.8,4010.53) (-1442.78,2377.95) (653.853,-380.416) (2679.26,3632.08) (-1153.85,2412.82) (-2071.3,5505.72) (889.131,2600.4) (1056.76,3814.48) (-1542.95,1220.57) (854.389,1825.53) (-426.555,4761.61) (674.719,1006.07) (1866.59,2175.35) (-2203.8,4365.77) (-673.033,2343.1) (1072.13,3458.36) (-481.875,1317.35) (-840.65,2007.04) (-156.209,1840.76) (-2054.99,3264.26) (1885.41,2112.95) (-506.816,1624.51) (-1083.69,5505.81) (-2543.71,472.154) (478.79,3662.04) (-1403.93,2171.84) (-83.9432,2497.8) (-1529.39,2793.91) (12.2636,1244.09) (-1561.65,4467.42) (-2232.69,2588.43) (-1448.18,970.452) (36.2956,2753.6) (-2239.13,1190.32) (-3425.23,1452.29) (-701.587,1091.39) (-971.747,3928.9) (-742.126,2787.7) (-4199.56,2645.4) (-47.9763,1201.54) (-4185.4,3563.59) (1352.25,1615.82) (-2928.58,-608.73) (-2010.31,2809.35) (-1537.72,2227.35) (-1477.25,2724.12) (4.63596,2789.33) (-2456.57,4220.24) (-1699.64,1767.61) (-980.876,4714.83) (-1477.53,3013.8) (-2358.57,3208.37) (-1566.42,323.49) (449.133,4825.25) (-3339.11,7249.98) (-2262.04,-341.921) (1999.49,5766.8) (-2077.05,1054.06) (364.836,-955.883) (-282.585,2027.11) (-885.627,199.656) (-947.41,1854.36) (-3911.36,2877.59) (-1150.07,3908.84) (-5204.94,-1816.1) (-258.403,2797.02) (-4168.06,4241.75) (-3201.49,1762.58) (2201.02,482.286) (-2473.99,6399.59) (-2780.39,-1191.49) (293.899,1293.95) (-5719.96,829.452) (-483.192,-5172.08) (-2497.33,3121.38) (-2002.77,-671.248) (380.677,1494.45) (-3175.68,2492.22) (-1578.67,1001.05) (847.294,1734.73) (-4915.77,1932.65) (-2192.94,-39.1026) (1284.61,-2550.23) (-5178.63,3447.95) (-3292.49,4922.18) (-2718.02,-2010.07) (1674.43,1010.84) (-8764.05,4371.9) (-313.227,-5523.26) (-1053.87,5254.06) (-9465.08,-160.75) (6482.1,-6221.6) (-4271.27,5802.09) (-4806.89,-2989.3) (4281.55,1088.31) (-8419.56,7486.15) (-1896.72,-5189.54) (-3743.71,861.855) (-5244,-3374.33) (-6743.09,1216.54) (-3960.66,-5975.73) (64.5892,-362.353) (-11455.4,7271.87) (-4643.94,1142.41) (2728.89,1286.44) (-9975.89,4651.42) (-1041.62,-6843.77) (-8980.19,3523.84) (-2410.29,-5753.1) (1370.48,3167.82) (-9797.03,1930.46) (-3870.68,-1520.09) (-2213.45,7180.66) (-19645,4183.76) (-10896.7,-8118.96) (-6950.27,2623.03) (-4692.74,-2184.42) (-977.737,1549.91) (813.405,1316.24) (-1222.1,3804.31) (-6095.45,-6427.44) (-14858,239.908) (-6770.37,14691.6) (-15796,-14147.8) (1832.7,-5388.57) (-8667.45,12348.3) (-1643.39,6583.86) (-4755.21,3336.06) (-21447.1,21440.9) (3902.64,-3313.91) (-12062.8,-81.724) (-12901,98.5663) (-6586.04,-9013.18) (-1747.23,-18855.3) (-13821.9,5545.39) (-8807.11,-10117) (-13065.4,-4889.46) (-8244.31,9613.91) (-39023.8,24315.5) (7643.49,-21704.2) (-20803.4,-7991.31) (2381.03,-2176.69) (-39928.3,-5363.17) (6387.23,13811.6) (-39225.3,6462.9) (-61633.3,26513.1) (18184.5,-93348.5) (-111136,45203.3) (-62408.4,-115777) (193797,-25938.3) (-65036.4,48162.6) (-57986.3,-19715.5) (116010,-83423.4) (-362675,-126975) (100303,-92439.2) (5285.35,54959.4) (10908.6,-93853.2) (71555.5,-250560) (-130133,59975.5) (-65032.3,-39736.8) (-39951.9,263647) 
